page_1	page_2	page_3	page_4	page_5	page_6	page_7	page_8	page_9	page_10	page_11	page_12	page_13	page_14	page_15	page_16	page_17	page_18	page_19	page_20	page_21	page_22	page_23	page_24	page_25	page_26	page_27	page_28	page_29	page_30
discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete	discrete
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	222	679	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	0	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	679	0	679	682	683	682	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	826	818	818	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
475	476	476	475	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
116	169	824	169	168	170	168	169	117	119	117	120	184	197	196	191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
473	473	690	473	690	473	690	473	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
539	540	540	539	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
679	799	679	799	682	714	682	714	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
434	435	435	434	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
586	587	587	586	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
606	607	607	606	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
578	579	579	578	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
554	555	555	554	630	626	635	637	639	628	641	643	624	649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
649	650	653	620	622	655	645	647	708	818	818	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1
630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
483	484	484	483	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
198	827	827	198	0	818	679	1079	709	116	222	664	788	822	819	200	293	1058	664	664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
551	552	552	551	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
708	0	799	191	708	114	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
716	717	717	716	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	-1	-1	-1	-1	-1	-1	-1
327	426	593	726	191	797	556	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
694	693	630	626	635	637	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	6	84	6	818	818	818	70	110	55	105	31	96	-1	-1	-1	-1	-1	-1	-1	-1
768	769	769	768	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	624	-1	-1	-1	-1	-1
679	799	818	818	818	818	818	826	826	826	826	826	826	826	826	887	827	827	116	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	826	826	826	826	826	826	826	958	826	824	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
397	398	398	397	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
307	308	308	307	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
818	838	838	818	818	818	679	1077	818	851	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	977	977	977	818	818	1035	1035	818	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	0	818	0	818	818	818	0	818	664	0	818	0	818	821	821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	679	799	679	198	708	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	679	198	0	799	679	679	799	0	198	799	679	799	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
800	818	191	797	797	818	191	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
686	505	534	532	586	1071	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	18	79	77	53	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1092	145	664	683	0	191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	679	679	679	679	799	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	819	819	819	818	819	819	819	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	0	818	818	818	818	818	818	818	818	818	0	818	818	818	818	818	66	818	818	818	818	-1	-1	-1	-1	-1
198	116	167	116	198	116	117	117	116	167	170	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
372	372	371	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	696	-1	-1	-1	-1	-1	-1
237	1115	1115	1115	1115	1115	1115	237	237	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	682	679	682	210	208	210	682	624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
664	819	819	819	819	664	819	819	819	819	664	819	819	819	819	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	681	0	1083	679	680	812	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	818	228	229	227	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
237	1115	0	0	198	227	818	664	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	222	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1
664	819	819	819	819	664	819	819	819	819	664	819	819	819	819	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	682	624	682	679	682	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	679	818	818	818	818	0	818	818	818	963	822	826	0	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	1123	708	0	198	799	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	682	818	826	679	683	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
222	818	944	944	944	818	222	222	223	222	818	999	818	976	976	976	818	222	223	0	818	0	818	-1	-1	-1	-1	-1	-1	-1
818	824	818	679	824	818	818	818	829	829	829	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	222	116	222	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
187	0	818	709	293	1079	679	116	664	198	788	1058	128	184	819	825	200	126	127	822	117	122	818	-1	-1	-1	-1	-1	-1	-1
572	569	818	818	818	911	911	911	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	679	799	0	679	708	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1123	708	0	240	237	282	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	824	818	818	818	818	818	818	818	818	824	0	824	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
157	204	127	117	117	119	184	241	128	184	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	679	679	799	818	818	818	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	818	818	818	222	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	824	818	818	826	826	826	826	826	679	826	818	818	1045	827	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
393	1123	708	0	393	604	724	605	354	191	521	355	726	797	520	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	824	679	824	818	824	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	679	799	818	818	818	679	799	682	714	624	624	682	714	824	682	714	210	286	682	714	624	682	714	818	857	-1	-1	-1	-1
1123	708	799	0	679	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	679	222	818	826	848	848	848	848	818	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1
1052	222	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	826	826	826	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
481	482	482	481	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
405	406	406	405	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
464	568	198	679	237	1114	240	1115	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	788	788	788	788	788	788	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
380	381	381	380	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
818	36	76	42	3	3	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	708	708	708	708	708	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
798	192	184	795	808	684	682	709	664	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	799	824	679	799	682	714	679	799	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
349	350	350	349	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	906	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	63	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
361	362	362	361	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
116	116	116	167	170	167	116	117	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	679	799	198	682	683	682	714	679	680	681	1083	680	812	680	682	173	175	173	157	128	812	0	157	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	826	826	826	0	818	818	818	818	818	818	818	818	818	818	818	818	818	826	826	0	818	-1	-1	-1
0	0	824	818	191	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
991	114	0	991	827	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	0	818	818	818	818	818	818	818	818	818	818	818	863	863	-1	-1	-1	-1
840	840	840	840	840	0	222	818	818	818	818	818	818	818	818	818	818	818	222	679	818	818	56	818	818	-1	-1	-1	-1	-1
198	818	818	922	818	818	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
479	480	480	479	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
679	824	818	826	818	826	679	818	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	1123	0	679	799	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	846	846	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
826	826	818	826	889	889	827	827	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	222	824	222	818	818	818	818	818	849	849	849	679	849	849	849	818	818	818	818	818	818	222	223	818	-1	-1	-1	-1	-1
0	824	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	679	222	788	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	191	679	799	1077	706	818	826	826	917	917	679	799	818	0	818	826	1010	1010	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1
679	1123	708	0	799	198	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	824	818	1010	818	818	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	977	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
679	818	818	818	818	818	818	818	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
286	824	1011	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1
198	818	818	818	818	818	818	818	824	818	869	869	818	818	818	818	818	989	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
335	336	336	335	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
470	471	471	470	630	626	635	637	639	628	641	643	624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
768	769	769	768	624	649	650	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
546	547	547	546	630	626	635	637	639	628	641	643	624	649	650	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	191	824	116	788	222	671	116	788	824	0	191	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
114	708	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
226	818	226	226	222	226	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
286	290	222	671	230	120	286	199	238	230	120	286	290	237	240	1114	1114	824	222	671	818	818	818	818	1115	1115	-1	-1	-1	-1
0	818	818	818	818	0	818	818	818	818	818	821	821	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	1079	824	1079	116	818	818	818	116	818	818	818	116	1079	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
708	0	0	526	399	465	296	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
414	415	415	414	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
819	819	0	818	936	818	818	818	819	819	0	818	915	915	819	679	827	915	915	818	818	0	818	818	915	-1	-1	-1	-1	-1
513	514	514	513	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	0	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
599	600	600	599	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
0	0	122	199	198	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	1028	222	825	679	198	222	788	679	818	788	819	788	788	818	824	818	1028	1028	818	222	222	0	788	788	-1	-1	-1
679	682	679	682	682	679	682	679	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	819	222	819	222	222	824	222	819	222	824	0	222	223	222	818	222	818	1028	827	1028	1028	-1	-1	-1	-1	-1	-1	-1	-1
0	679	818	818	818	818	818	818	679	818	818	818	818	818	980	980	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	0	818	0	0	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	1007	1007	1007	679	1107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
827	818	827	827	827	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
818	939	939	939	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	844	844	818	824	818	1010	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	282	818	826	826	1018	788	664	788	1018	826	826	818	282	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	788	0	0	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	824	818	818	826	894	0	818	826	826	826	826	826	826	826	818	826	826	826	826	826	826	826	818	826	818	826	-1	-1	-1
826	826	826	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
826	894	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
116	116	169	116	116	122	824	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	773	624	0	773	624	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	788	788	788	788	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	826	826	826	826	826	826	826	826	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
788	788	788	788	788	788	788	788	788	788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	230	286	290	818	960	818	1050	1050	1050	788	794	790	222	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	285	230	1079	1098	1101	116	403	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
591	592	592	591	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
312	313	313	312	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
0	116	198	293	664	679	708	709	788	818	819	825	1058	1058	1079	1123	173	116	706	1077	1105	1107	799	114	827	200	282	-1	-1	-1
369	370	370	369	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
541	542	542	541	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	-1	-1	-1	-1	-1	-1	-1	-1
740	742	740	699	703	699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
759	760	760	759	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
327	797	726	191	574	610	539	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
331	332	332	331	630	626	635	637	639	628	641	643	624	649	650	653	620	622	655	645	647	708	818	818	-1	-1	-1	-1	-1	-1
199	1123	708	232	0	199	198	238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0	818	818	818	818	818	818	818	818	818	818	818	818	818	818	818	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
